id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:dewlap
106617649,096160cf-4557-4cc3-a933-4c864dbc8dcc,2022/02/11 3:52 PM EST,2022-02-11,2022-02-11 20:52:00 +0000,Eastern Time (US & Canada),4573202,gatorhawk,Josiah Londerée,2022-02-12 17:26:32 +0000,2025-04-02 03:17:31 +0000,research,CC-BY,https://www.inaturalist.org/observations/106617649,https://inaturalist-open-data.s3.amazonaws.com/photos/179137816/medium.jpeg,,"",,1,0,false,,"Parkland, FL, USA",26.3057901422,-80.2124732002,4,,,,4,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
106625043,61637e78-6136-4d2e-a65e-d106a3dca052,2022-02-12 10:37:11,2022-02-12,2022-02-12 15:37:11 +0000,Eastern Time (US & Canada),4575496,danicat,"",2022-02-12 19:30:30 +0000,2022-02-14 01:01:18 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/106625043,https://inaturalist-open-data.s3.amazonaws.com/photos/179154108/medium.jpeg,,"",,2,0,false,2,"Dania Beach, FL 33004, USA",26.0370611111,-80.1350527778,,,,,,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
106656428,2560a816-183e-4da1-b414-fe2a64304ab2,2016/08/09 4:43 PM PDT,2016-08-09,2016-08-09 23:43:00 +0000,Pacific Time (US & Canada),2069261,cactusoxbird,,2022-02-13 04:40:38 +0000,2025-06-24 20:40:19 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/106656428,https://inaturalist-open-data.s3.amazonaws.com/photos/179211757/medium.jpeg,,"",,2,0,false,,"East Fort Lauderdale, Fort Lauderdale, FL, USA",26.0965083333,-80.1328361111,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
106656430,3b773a6a-4309-4ac6-82e2-04cd0a9ebf38,2016/08/09 4:42 PM PDT,2016-08-09,2016-08-09 23:42:00 +0000,Pacific Time (US & Canada),2069261,cactusoxbird,,2022-02-13 04:40:39 +0000,2025-06-24 20:40:21 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/106656430,https://inaturalist-open-data.s3.amazonaws.com/photos/179211784/medium.jpeg,,"",,3,0,false,,"Broward, Florida, United States",26.0965277778,-80.1327888889,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
106656431,3eadc9ca-be05-4d29-8c51-54291977afb5,2016/08/09 8:53 AM PDT,2016-08-09,2016-08-09 15:53:00 +0000,Pacific Time (US & Canada),2069261,cactusoxbird,,2022-02-13 04:40:40 +0000,2025-06-24 20:40:22 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/106656431,https://inaturalist-open-data.s3.amazonaws.com/photos/179211801/medium.jpeg,,"",,2,0,false,,"East Fort Lauderdale, Fort Lauderdale, FL, USA",26.1003111111,-80.1252527778,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
106754580,9a5c9977-122e-4e4e-a861-ef4fd267b8d5,Mon Feb 14 2022 13:49:36 GMT -0500 (EST),2022-02-14,2022-02-14 18:49:36 +0000,Eastern Time (US & Canada),3976066,floridamatt,,2022-02-14 18:49:50 +0000,2022-02-14 23:20:50 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/106754580,https://inaturalist-open-data.s3.amazonaws.com/photos/179405979/medium.jpg,,"",,1,0,false,333,United States,26.0715948954,-80.3606315691,10,,,,29891,obscured,open,true,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
106945334,17ab1073-23f2-4dea-91bb-390d342b5ddd,Thu Feb 17 2022 18:20:33 GMT-0500 (EST),2022-02-17,2022-02-17 23:20:33 +0000,Eastern Time (US & Canada),5368690,arielbs0614,,2022-02-17 23:21:24 +0000,2022-02-17 23:34:30 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/106945334,https://inaturalist-open-data.s3.amazonaws.com/photos/179768891/medium.jpg,,"","",1,0,false,3,"NW 42nd Ave, Plantation, FL, US",26.1236721667,-80.2041033333,4,,,,4,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
106975487,926d76a1-06cd-416e-b472-adce992a6fb7,Fri Feb 18 2022 10:17:39 GMT-0500 (EST),2022-02-18,2022-02-18 15:17:39 +0000,Eastern Time (US & Canada),4566362,v_smith_butterfly,,2022-02-18 15:20:27 +0000,2022-02-18 20:23:03 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/106975487,https://inaturalist-open-data.s3.amazonaws.com/photos/179826447/medium.jpg,,"","",2,0,false,3,"Millwood Ct, Davie, FL, US",26.0891388333,-80.27237,4,,,,4,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
107228144,d69dbf7e-5d5c-4511-b810-25c7a290ac78,2022/02/21 3:37 PM EST,2022-02-21,2022-02-21 20:37:00 +0000,Eastern Time (US & Canada),4573202,gatorhawk,Josiah Londerée,2022-02-22 02:45:27 +0000,2025-04-02 03:17:31 +0000,research,CC-BY,https://www.inaturalist.org/observations/107228144,https://inaturalist-open-data.s3.amazonaws.com/photos/180299125/medium.jpeg,,"",,1,0,false,,"Deerfield Beach, FL, USA",26.3068664354,-80.1542967949,2,,,,2,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
107228194,b4da94dd-5e5a-4b71-a6c3-bd9e6fdde358,2022/02/21 3:00 PM EST,2022-02-21,2022-02-21 20:00:00 +0000,Eastern Time (US & Canada),4573202,gatorhawk,Josiah Londerée,2022-02-22 02:45:48 +0000,2025-04-02 03:17:31 +0000,research,CC-BY,https://www.inaturalist.org/observations/107228194,https://inaturalist-open-data.s3.amazonaws.com/photos/180299592/medium.jpeg,,"",,1,0,false,,"Deerfield Beach, FL, USA",26.3065923912,-80.1552678648,2,,,,2,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
107228225,4d12d6d9-89e0-4bf4-829e-7fc17c42956b,2022/02/20 2:21 PM EST,2022-02-20,2022-02-20 19:21:00 +0000,Eastern Time (US & Canada),4573202,gatorhawk,Josiah Londerée,2022-02-22 02:45:58 +0000,2025-04-02 03:17:31 +0000,research,CC-BY,https://www.inaturalist.org/observations/107228225,https://inaturalist-open-data.s3.amazonaws.com/photos/180300009/medium.jpeg,,"",,3,0,false,,"Parkland, FL, USA",26.3057847071,-80.2128567561,2,,,,2,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
107319678,5f187e38-6c7d-40c1-86b6-71040ea614e4,Wed Feb 23 2022 11:25:46 GMT-0500 (EST),2022-02-23,2022-02-23 16:25:46 +0000,Eastern Time (US & Canada),5311083,worldgirl483,,2022-02-23 16:32:46 +0000,2022-02-23 19:49:32 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/107319678,https://inaturalist-open-data.s3.amazonaws.com/photos/180474846/medium.jpg,,"","",2,0,false,3,"Hollywood Blvd, Hollywood, FL, US",26.0103694088,-80.1651367574,24,,,,24,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
107332911,21418d21-2e07-4b8b-802a-e32c9cd8d01d,Wed Feb 23 2022 15:23:55 GMT -0500 (EST),2022-02-23,2022-02-23 20:23:55 +0000,Eastern Time (US & Canada),3976066,floridamatt,,2022-02-23 20:24:14 +0000,2022-02-24 14:16:33 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/107332911,https://inaturalist-open-data.s3.amazonaws.com/photos/180498616/medium.jpeg,,"",,3,0,false,333,United States,26.1213848956,-80.319212224,27,,,,29891,obscured,open,true,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
107473562,53f7768d-bc6a-4e0e-b018-ef12a62538d8,2011/04/17 8:48 AM EDT,2011-04-17,2011-04-17 12:48:00 +0000,Eastern Time (US & Canada),632481,mred,Ed,2022-02-26 12:52:53 +0000,2022-02-27 12:43:45 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/107473562,https://inaturalist-open-data.s3.amazonaws.com/photos/180765588/medium.jpg,,"Dania, Florida, Pine Crest Mobile Home Park, United States, USA, 2011, ECW, FL, lizard, T2011",Some type of lizard.,2,0,false,,"Dania Beach, FL, USA",26.04997717,-80.1647322201,,,,,,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
107580989,133711cb-0d9c-4e34-b7b1-85a37371b73b,2022/02/27 1:48 PM EST,2022-02-27,2022-02-27 18:48:00 +0000,Eastern Time (US & Canada),4573202,gatorhawk,Josiah Londerée,2022-02-27 20:11:12 +0000,2025-04-02 03:17:31 +0000,research,CC-BY,https://www.inaturalist.org/observations/107580989,https://inaturalist-open-data.s3.amazonaws.com/photos/180961376/medium.jpeg,,"",,2,0,false,,"Coconut Creek, FL, USA",26.3191902338,-80.187721176,2,,,,2,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
107637582,01250797-079d-495b-af5e-95582f888f47,2022-02-27 11:18:15,2022-02-27,2022-02-27 16:18:15 +0000,Eastern Time (US & Canada),5360006,earthlove88,"",2022-02-28 15:14:24 +0000,2022-03-06 13:44:09 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/107637582,https://inaturalist-open-data.s3.amazonaws.com/photos/181074847/medium.jpeg,,"","This lizard was in a bush, very well camouflaged. It was about four inches long. ",2,0,false,2,"Davie, FL 33330, USA",26.0766810714,-80.3250789642,197,,,,197,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
107645283,655d17fa-e816-45f0-9702-0a0b8a98c745,2022/02/27,2022-02-27,,Eastern Time (US & Canada),1038911,coolcrittersyt,Mikie Green,2022-02-28 17:45:26 +0000,2025-06-24 20:43:27 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/107645283,https://inaturalist-open-data.s3.amazonaws.com/photos/181089008/medium.jpeg,,"","Lots of brown anoles but this one stuck out to me, the eye ring was complete",2,0,false,,"Deerfield Beach, FL, USA",26.3148398279,-80.0814192373,12,,,,12,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
107647691,24f5f146-705f-442b-ab0a-10d700a052c0,Mon Feb 28 2022 13:31:20 GMT -0500 (EST),2022-02-28,2022-02-28 18:31:20 +0000,Eastern Time (US & Canada),3976066,floridamatt,,2022-02-28 18:31:40 +0000,2022-02-28 18:46:50 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/107647691,https://inaturalist-open-data.s3.amazonaws.com/photos/181094571/medium.jpg,,"",,1,0,false,333,United States,26.1915385418,-80.3336279325,35,,,,29891,obscured,open,true,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
107791787,ad58d65c-a0d1-47ab-814a-6403f0f70b6a,2022-03-02 18:18:29,2022-03-02,2022-03-02 23:18:29 +0000,Eastern Time (US & Canada),853031,dansthename,Dan,2022-03-02 23:21:27 +0000,2022-03-03 00:04:36 +0000,research,,https://www.inaturalist.org/observations/107791787,https://static.inaturalist.org/photos/181362960/medium.jpeg,,"",,1,0,false,2,"Forest Hills, Coral Springs, FL 33065, USA",26.2679083333,-80.2458944444,,,,,,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
107948393,bcf17c9f-fa61-4e07-9eaa-e1f278c866cc,Sat Mar 05 2022 09:28:14 GMT -0500 (EST),2022-03-05,2022-03-05 14:28:14 +0000,Eastern Time (US & Canada),3976066,floridamatt,,2022-03-05 14:28:26 +0000,2023-06-14 22:20:29 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/107948393,https://inaturalist-open-data.s3.amazonaws.com/photos/181653176/medium.jpg,,"",,1,0,false,333,Fort Lauderdale,26.1180953979,-80.1427536011,95,,,,95,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
107973082,61b4d8a9-841f-4393-8919-8271e60f4d15,2022/03/05 2:17 PM EST,2022-03-05,2022-03-05 19:17:00 +0000,Eastern Time (US & Canada),2420477,kristinw370,Kristin W,2022-03-05 20:46:16 +0000,2023-03-03 02:18:49 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/107973082,https://inaturalist-open-data.s3.amazonaws.com/photos/181693103/medium.jpeg,,"",,4,0,false,,"Davie, FL, USA",26.075798056,-80.3241885066,196,,,,196,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108028646,f3f05709-dcd4-4e5d-8dcd-76753e2fa984,Sun Mar 06 2022 10:30:46 GMT-0500 (EST),2022-03-06,2022-03-06 15:30:46 +0000,Eastern Time (US & Canada),1581044,diane-educator,"",2022-03-06 15:31:09 +0000,2022-04-08 19:17:20 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/108028646,https://inaturalist-open-data.s3.amazonaws.com/photos/181805929/medium.jpg,,"","",3,0,false,3,"Tree Tops Park, Davie, FL, US",26.0751526058,-80.2752027848,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108029198,6d3b9488-c716-482f-bd2d-416f94f33083,2022-03-06 10:35:55,2022-03-06,2022-03-06 15:35:55 +0000,Eastern Time (US & Canada),1147979,proman0095,,2022-03-06 15:39:09 +0000,2022-03-31 13:35:05 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/108029198,https://inaturalist-open-data.s3.amazonaws.com/photos/181807010/medium.jpeg,,"",,3,0,false,2,"Hollywood, FL 33024, USA",26.021329,-80.2409420997,,,,,,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108036365,367b391b-6f58-432d-85c8-b232e370ab31,Sun Mar 06 2022 11:28:15 GMT-0500 (EST),2022-03-06,2022-03-06 16:28:15 +0000,Eastern Time (US & Canada),1581044,diane-educator,"",2022-03-06 17:15:32 +0000,2022-03-10 17:58:39 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/108036365,https://inaturalist-open-data.s3.amazonaws.com/photos/182326934/medium.jpg,,"","",1,0,false,3,"Tree Tops Park, Davie, FL, US",26.0724555,-80.2778783333,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108056450,0517db9a-bef5-4b75-922a-0ebf2e951788,Sat Mar 05 2022 17:32:43 GMT-0500 (EST),2022-03-05,2022-03-05 22:32:43 +0000,Eastern Time (US & Canada),250046,ungerlord,"",2022-03-06 21:21:59 +0000,2022-04-08 19:16:09 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/108056450,https://inaturalist-open-data.s3.amazonaws.com/photos/181856451/medium.jpg,,"","",2,0,false,3,"Victoria Park, Fort Lauderdale, FL, US",26.1231916667,-80.1243666667,4,,,,4,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108133738,ade8091e-ac81-4cc9-81ae-ff94c8839922,Mon Mar 07 2022 14:04:10 GMT-0500 (EST),2022-03-07,2022-03-07 19:04:10 +0000,Eastern Time (US & Canada),4113877,siphonophoreslinger,SiphonophoreSlinger,2022-03-07 21:15:25 +0000,2026-02-26 20:27:46 +0000,research,CC-BY,https://www.inaturalist.org/observations/108133738,https://inaturalist-open-data.s3.amazonaws.com/photos/182003927/medium.jpg,,"","",3,1,false,3,"Florida State Parks, Fort Lauderdale, FL, US",26.14253883,-80.10485,30,,,,30,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108398817,18e56838-4598-437b-b37f-d705ed65dd03,2022-02-28 16:47:17,2022-02-28,2022-02-28 21:47:17 +0000,Eastern Time (US & Canada),1723262,eddiemoya,Eddie Moya,2022-03-12 00:47:03 +0000,2024-03-09 04:05:29 +0000,research,,https://www.inaturalist.org/observations/108398817,https://static.inaturalist.org/photos/182499261/medium.jpeg,,"",,2,0,false,2,Hugh Taylor Birch State Park,26.1390034445,-80.1054690778,202,,,,202,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108433204,a7a07778-fced-452a-be91-a5e8b0167a77,2022-03-12 09:52:32,2022-03-12,2022-03-12 14:52:32 +0000,Eastern Time (US & Canada),3643245,corinporter,Corin Porter,2022-03-12 14:53:24 +0000,2022-03-23 19:59:01 +0000,research,,https://www.inaturalist.org/observations/108433204,https://static.inaturalist.org/photos/182564374/medium.jpeg,,"",,2,0,false,2,"Broward County, US-FL, US",26.2071365675,-80.1420584321,31,,,,31,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108513673,7d5a3396-dc0d-42fc-80dd-94aaf73466d1,2014-08-17 10:09:12,2014-08-17,2014-08-17 16:09:12 +0000,Mountain Time (US & Canada),5417468,scmkr,Adam Olsen,2022-03-13 16:10:50 +0000,2022-03-14 02:26:53 +0000,research,,https://www.inaturalist.org/observations/108513673,https://static.inaturalist.org/photos/182714433/medium.jpeg,,"",,3,0,false,2,"Birch Park Finger Streets, Fort Lauderdale, FL, USA",26.1407909167,-80.1046752778,,,,,,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108598582,881baa25-1bbd-46a6-84d9-249327b4bafe,2022-03-14 12:13:42,2022-03-14,2022-03-14 16:13:42 +0000,Eastern Time (US & Canada),3408033,lycophidion,Michael Friedman,2022-03-14 18:00:07 +0000,2022-03-23 20:14:48 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/108598582,https://inaturalist-open-data.s3.amazonaws.com/photos/182875450/medium.jpeg,,"",,2,0,false,2,"Pompano Beach, FL 33062, USA",26.2379358247,-80.0881855935,233,,,,233,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108677516,896455da-bd34-4128-baf9-95ee59d62f66,2022-03-15 16:28:09-04:00,2022-03-15,2022-03-15 20:28:09 +0000,Eastern Time (US & Canada),3623680,beflamed,,2022-03-15 20:29:39 +0000,2025-06-24 20:47:28 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/108677516,https://inaturalist-open-data.s3.amazonaws.com/photos/185065584/medium.jpeg,,"","",2,0,false,333,United States,26.3405242052,-80.3880736762,4,,,,29868,obscured,open,true,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108678019,013d9b1f-7c90-4fa8-96f9-d22d5ae57292,2022-03-15 16:30:52,2022-03-15,2022-03-15 20:30:52 +0000,Eastern Time (US & Canada),3775502,rachel1323,Rachel Smith,2022-03-15 20:35:33 +0000,2022-03-23 19:57:35 +0000,research,,https://www.inaturalist.org/observations/108678019,https://static.inaturalist.org/photos/183025404/medium.jpeg,,"",,2,0,false,2,"Founders Residence Hall, Davie, FL 33328, USA",26.0767626823,-80.2432893589,7,,,,7,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108730311,f93308af-c2cb-4184-92a1-d1d66210babb,Wed Mar 16 2022 11:41:48 GMT-0400 (EDT),2022-03-16,2022-03-16 15:41:48 +0000,Eastern Time (US & Canada),5291783,andiandroid,Andreyah Walters,2022-03-16 15:44:39 +0000,2022-04-08 18:53:30 +0000,research,,https://www.inaturalist.org/observations/108730311,https://static.inaturalist.org/photos/183124114/medium.jpg,,"","",2,0,false,3,"Tree Tops Park, Davie, FL, US",26.0747805,-80.2748633333,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108739510,0439bd1a-0c75-4e5b-bf68-4a6ff8ffec07,Wed Mar 16 2022 11:41:57 GMT-0400 (EDT),2022-03-16,2022-03-16 15:41:57 +0000,Eastern Time (US & Canada),5291783,andiandroid,Andreyah Walters,2022-03-16 18:19:28 +0000,2022-04-08 18:53:14 +0000,research,,https://www.inaturalist.org/observations/108739510,https://static.inaturalist.org/photos/183141182/medium.jpg,,"","",2,0,false,3,"Tree Tops Park, Davie, FL, US",26.0747638333,-80.2748633333,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108761724,6ce496d5-4255-4c75-b034-dd73f7484b2f,2022/03/08 12:02 PM EST,2022-03-08,2022-03-08 17:02:00 +0000,Eastern Time (US & Canada),4482928,jasminv,,2022-03-16 23:18:48 +0000,2022-03-23 19:55:16 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/108761724,https://inaturalist-open-data.s3.amazonaws.com/photos/183181663/medium.jpeg,,"","",3,0,false,,"Margate, Floride, États-Unis",26.2269147082,-80.2023784465,2,,,,2,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108813584,f6f2fad6-66d2-4c81-a10c-f5d7bd711bd6,Wed Mar 16 2022 09:37:20 GMT-0400 (EDT),2022-03-16,2022-03-16 13:37:20 +0000,Eastern Time (US & Canada),5154840,stephanie__k,Stephanie Kozelka,2022-03-17 18:20:46 +0000,2022-03-23 19:54:22 +0000,research,,https://www.inaturalist.org/observations/108813584,https://static.inaturalist.org/photos/183281278/medium.jpg,,"","",2,0,false,3,"Florida, US",26.0705648835,-80.221070546,13,,,,29891,obscured,open,true,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108840527,093e1f35-66bf-4897-9fd8-c852e71f71a9,2022/03/17 10:44 AM UTC,2022-03-17,2022-03-17 10:44:00 +0000,UTC,3408033,lycophidion,Michael Friedman,2022-03-18 00:57:10 +0000,2022-03-23 19:53:20 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/108840527,https://inaturalist-open-data.s3.amazonaws.com/photos/183331515/medium.jpeg,,"",,2,0,false,,"328 N Ocean Blvd, Pompano Beach, FL 33062, USA",26.2366131,-80.0897186,187,,,,187,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
108844483,0ff9061b-e91e-4640-8069-c073dc13e152,2014/04/18 12:17 PM EDT,2014-04-18,2014-04-18 16:17:00 +0000,Eastern Time (US & Canada),1425855,glennbarrett,Glenn Barrett,2022-03-18 02:02:06 +0000,2025-06-24 20:48:15 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/108844483,https://inaturalist-open-data.s3.amazonaws.com/photos/183338795/medium.jpeg,,"","",3,0,false,,"Birch Park Finger Streets, Fort Lauderdale, FL, USA",26.1428495283,-80.1052544353,533,,,,533,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
109010167,ab3310aa-f79b-449f-b29d-c2bb2bc413fe,2022-03-19 15:25:50,2022-03-19,2022-03-19 19:25:50 +0000,Eastern Time (US & Canada),3010977,maidenofmoths,Olivia,2022-03-20 01:47:09 +0000,2022-03-20 11:37:46 +0000,research,,https://www.inaturalist.org/observations/109010167,https://static.inaturalist.org/photos/183647247/medium.jpeg,,"",Had a red throat when it puffed out! He ran off before I could get a picture ,1,0,false,2,"Florida, US",25.8073823803,-80.3943301218,210,,,,29913,obscured,open,true,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
109112825,2b59a45d-5b49-4789-ae02-6fc25e448799,Sun Mar 20 2022 16:23:25 GMT-0400 (EDT),2022-03-20,2022-03-20 20:23:25 +0000,Eastern Time (US & Canada),2900223,sarus1,,2022-03-21 02:39:15 +0000,2022-03-23 19:48:55 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/109112825,https://inaturalist-open-data.s3.amazonaws.com/photos/183839177/medium.jpg,,"","",2,0,false,3,"W Hallandale Beach Blvd, Pembroke Park, FL, US",25.9850366667,-80.1696866667,4,,,,4,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
109141276,5b045a6d-2664-464b-94f2-0eddbb2abe68,Mon Mar 21 2022 08:58:02 GMT-0400 (EDT),2022-03-21,2022-03-21 12:58:02 +0000,Eastern Time (US & Canada),2527336,thegreatinvertebrate,Desirea Santillana,2022-03-21 13:42:19 +0000,2022-03-21 13:52:01 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/109141276,https://inaturalist-open-data.s3.amazonaws.com/photos/183893662/medium.jpg,,"","",1,0,false,3,"N 18th Ct, Hollywood, FL, US",26.0200888333,-80.1439361667,11,,,,11,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
109168942,3c28a4eb-ce04-4b4e-bcb2-6b7f7e94ae01,Sun Feb 20 2022 16:56:35 GMT-0500 (EST),2022-02-20,2022-02-20 21:56:35 +0000,Eastern Time (US & Canada),3948547,nkidd0014,Nikki Kidd,2022-03-21 20:06:20 +0000,2025-09-27 05:07:23 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/109168942,https://inaturalist-open-data.s3.amazonaws.com/photos/183945200/medium.jpg,,"",A particularly red female brown anole. I’ve never seen them this color all over. Usually just on the head. I have not retouched these photos at all. ,4,0,false,3,"E Hillsboro Blvd, Deerfield Beach, FL, US",26.3151499586,-80.085316273,51,,,,51,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
109452627,23634dd6-8fe0-47b4-a8f0-b72fedbe51b9,Sat Mar 05 2022 16:16:00 GMT-0600 (CST),2022-03-05,2022-03-05 16:16:00 +0000,UTC,5322844,valeriyak,,2022-03-25 13:55:06 +0000,2025-06-24 20:50:13 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/109452627,https://inaturalist-open-data.s3.amazonaws.com/photos/184476779/medium.jpg,,"","",2,0,false,3,"SE 12th St, Дірфілд-Біч, FL, US",26.3024383333,-80.0908888333,20,,,,20,,open,false,,,Аноліс бурий,Anolis sagrei,Brown Anole,Reptilia,116461,
109503989,79e1aaf6-003b-44e2-97b9-e90d8348825f,Fri Mar 25 2022 17:08:10 GMT-0400 (EDT),2022-03-25,2022-03-25 21:08:10 +0000,Eastern Time (US & Canada),100193,narumk07,,2022-03-26 00:57:46 +0000,2025-06-24 20:50:21 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/109503989,https://inaturalist-open-data.s3.amazonaws.com/photos/184571115/medium.jpg,,"","",3,0,false,3,"N Ocean Blvd, Pompano Beach, FL, US",26.2396715121,-80.0883217996,20,,,,20,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
109504422,a8fc1954-1c1a-4a1a-b0df-2c54ac796826,Fri Mar 25 2022 13:58:02 GMT-0400 (EDT),2022-03-25,2022-03-25 17:58:02 +0000,Eastern Time (US & Canada),100193,narumk07,,2022-03-26 01:04:12 +0000,2025-06-24 20:50:22 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/109504422,https://inaturalist-open-data.s3.amazonaws.com/photos/184571927/medium.jpg,,"","",3,0,false,3,"N Ocean Blvd, Pompano Beach, FL, US",26.2584538869,-80.0870426103,21,,,,21,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
109566409,0acef8dc-1251-4d05-8b81-5ae49322acc4,Sat Mar 26 2022 14:43:30 GMT -0400 (EDT),2022-03-26,2022-03-26 18:43:30 +0000,Eastern Time (US & Canada),4575366,njnyplumber,,2022-03-26 18:43:57 +0000,2025-06-24 20:50:36 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/109566409,https://inaturalist-open-data.s3.amazonaws.com/photos/184687880/medium.jpeg,,"",,2,0,false,333,Davie,26.0980873108,-80.2790145874,65,,,,65,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
